id_discussion,title,link,score,answer_count,view_count,creation_date,tags
76650421,Switching From Crypto Wallet Auth to Social Auth,https://stackoverflow.com/questions/76650421/switching-from-crypto-wallet-auth-to-social-auth,1,1,46,2023/7/10 10:54,"javascript, firebase-authentication, ethereum, web3js"
60742003,Ajax Post with express js get req parameter error,https://stackoverflow.com/questions/60742003/ajax-post-with-express-js-get-req-parameter-error,0,1,46,2020/3/18 22:51,"javascript, node.js, express"
73644569,Smart Contract test with nodejs fails with an error message,https://stackoverflow.com/questions/73644569/smart-contract-test-with-nodejs-fails-with-an-error-message,0,1,46,2022/9/8 14:29,"javascript, node.js, remix, ethers.js, hardhat"
73572292,How do I declare the identifier in this smart contract?,https://stackoverflow.com/questions/73572292/how-do-i-declare-the-identifier-in-this-smart-contract,0,0,46,2022/9/1 23:54,"javascript, solidity, smartcontracts, nft"
70594933,I need powershell script to replace the content of a file path that is subject to change,https://stackoverflow.com/questions/70594933/i-need-powershell-script-to-replace-the-content-of-a-file-path-that-is-subject-t,1,0,46,2022/1/5 22:52,powershell
37035214,Strange behaviour with encodings,https://stackoverflow.com/questions/37035214/strange-behaviour-with-encodings,1,0,46,2016/5/5 2:23,"r, encoding, rstudio"
76434834,Setting up React Native Skia - ValidationError: Invalid configuration object,https://stackoverflow.com/questions/76434834/setting-up-react-native-skia-validationerror-invalid-configuration-object,0,0,46,2023/6/9 2:41,"reactjs, react-native, webpack"
75101978,Re-send a transaction using Alchemy to speed up erc20 transaction,https://stackoverflow.com/questions/75101978/re-send-a-transaction-using-alchemy-to-speed-up-erc20-transaction,0,0,46,2023/1/13 4:28,"react-native, ethers.js, alchemy"
76694096,implementing a checkers game in rust,https://stackoverflow.com/questions/76694096/implementing-a-checkers-game-in-rust,-1,1,46,2023/7/15 21:56,rust
77031751,Stop swiper.js mousewheel slide scrolling if an active slide have content more than its height,https://stackoverflow.com/questions/77031751/stop-swiper-js-mousewheel-slide-scrolling-if-an-active-slide-have-content-more-t,0,0,46,2023/9/3 17:49,"slider, swiper.js, mousewheel"
75528248,Why I am getting while uploading images while creating nft,https://stackoverflow.com/questions/75528248/why-i-am-getting-while-uploading-images-while-creating-nft,0,0,46,2023/2/22 12:23,"solana, nft, metaplex, candy-machine"
74908259,2 problems with binaryen.js,https://stackoverflow.com/questions/74908259/2-problems-with-binaryen-js,0,0,46,2022/12/24 22:25,"typescript, webassembly"
49151880,What is &quot;bounds-checked&quot; in WebAssembly Table?,https://stackoverflow.com/questions/49151880/what-is-bounds-checked-in-webassembly-table,0,1,46,2018/3/7 20:23,webassembly
47080351,Excel VBA Nested Array to provide user name choices based on section choice,https://stackoverflow.com/questions/47080351/excel-vba-nested-array-to-provide-user-name-choices-based-on-section-choice,0,1,45,2017/11/3 0:37,"arrays, excel, vba, validation"
73050989,Concerned about relays on Algorand,https://stackoverflow.com/questions/73050989/concerned-about-relays-on-algorand,2,1,45,2022/7/20 19:41,"blockchain, algorand"
75653498,"In Cadence smart contract programming language, what distinguishes pre/post conditions from assert statements?",https://stackoverflow.com/questions/75653498/in-cadence-smart-contract-programming-language-what-distinguishes-pre-post-cond,0,1,45,2023/3/7 0:41,"blockchain, assert, onflow-cadence"
69951682,near-example/workshop--exploring-assemblyscript-contracts/assembly/A.sample-projects/04.token-contract/,https://stackoverflow.com/questions/69951682/near-example-workshop-exploring-assemblyscript-contracts-assembly-a-sample-proj,0,1,45,2021/11/13 13:22,"blockchain, documentation, smartcontracts, nearprotocol, assemblyscript"
58934814,Deploy 2 RaspberryPi&#39;s on test network and link them to a smart-contract,https://stackoverflow.com/questions/58934814/deploy-2-raspberrypis-on-test-network-and-link-them-to-a-smart-contract,1,1,45,2019/11/19 21:05,"blockchain, ethereum, smartcontracts"
72935446,Mechanism of blockchain node switching,https://stackoverflow.com/questions/72935446/mechanism-of-blockchain-node-switching,0,1,45,2022/7/11 16:05,"blockchain, high-availability, cryptocurrency"
57344128,Solidity uses with technology to write code,https://stackoverflow.com/questions/57344128/solidity-uses-with-technology-to-write-code,-1,1,45,2019/8/4 13:42,"blockchain, solidity"
76776006,What is popular provider service to use for call smart contract or send transaction on Ethereum Sepolia TestNet,https://stackoverflow.com/questions/76776006/what-is-popular-provider-service-to-use-for-call-smart-contract-or-send-transact,0,1,45,2023/7/27 9:35,"blockchain, web3js"
76896457,Gstreamer stream mp4 video over RTSP endlessly,https://stackoverflow.com/questions/76896457/gstreamer-stream-mp4-video-over-rtsp-endlessly,1,0,45,2023/8/14 13:29,"c, gstreamer, gstreamer-1.0, rtsp-server"
69921080,Offsetting Pointer to String in C,https://stackoverflow.com/questions/69921080/offsetting-pointer-to-string-in-c,-1,1,45,2021/11/11 6:42,"c, string, pointers"
65055332,Undeclared variable in just one function,https://stackoverflow.com/questions/65055332/undeclared-variable-in-just-one-function,0,0,45,2020/11/29 7:03,"c, struct"
62632950,How can I use nPr in (print every r th character from n length) string?,https://stackoverflow.com/questions/62632950/how-can-i-use-npr-in-print-every-r-th-character-from-n-length-string,0,0,45,2020/6/29 15:11,"c++, string, permutation"
69459318,Available choices for Platform independent binaries/Representations,https://stackoverflow.com/questions/69459318/available-choices-for-platform-independent-binaries-representations,1,0,45,2021/10/6 10:57,cross-platform
76822684,How Gas units are calculated in Smart Contracts in Ethereum,https://stackoverflow.com/questions/76822684/how-gas-units-are-calculated-in-smart-contracts-in-ethereum,2,0,45,2023/8/3 2:40,"ethereum, solidity, smartcontracts, bytecode, remix"
52744314,Hyperledger Fabric: Is it possible to save milions of registers of locations without saturate the blockchain?,https://stackoverflow.com/questions/52744314/hyperledger-fabric-is-it-possible-to-save-milions-of-registers-of-locations-wit,0,1,45,2018/10/10 23:56,"hyperledger-fabric, blockchain"
77164786,Google Play Billing API in a PWA app built with Blazor WASM,https://stackoverflow.com/questions/77164786/google-play-billing-api-in-a-pwa-app-built-with-blazor-wasm,0,1,45,2023/9/24 4:28,"javascript, blazor, google-play, progressive-web-apps, blazor-webassembly"
76285415,How to verify the contract(Smart) on Etherscan.io with the terminal code?,https://stackoverflow.com/questions/76285415/how-to-verify-the-contractsmart-on-etherscan-io-with-the-terminal-code,0,0,45,2023/5/19 9:15,"javascript, ethereum, smartcontracts"
75872534,Error when testing diamondCut function in SolidStateDiamond library,https://stackoverflow.com/questions/75872534/error-when-testing-diamondcut-function-in-solidstatediamond-library,0,1,45,2023/3/29 10:10,"javascript, ethereum, solidity, hardhat, eip"
72798522,Integrity assurance of smart contract call by Web3js library,https://stackoverflow.com/questions/72798522/integrity-assurance-of-smart-contract-call-by-web3js-library,0,1,45,2022/6/29 16:53,"javascript, ethereum, web3js"
74076749,SetState not being triggered after first trigger in useEffect function,https://stackoverflow.com/questions/74076749/setstate-not-being-triggered-after-first-trigger-in-useeffect-function,0,1,45,2022/10/15 12:45,"javascript, reactjs, solidity, setstate"
74232178,How to make a function Range() (python) in javascript when the range of number is a call of smart contract,https://stackoverflow.com/questions/74232178/how-to-make-a-function-range-python-in-javascript-when-the-range-of-number-i,0,0,45,2022/10/28 15:51,"javascript, smartcontracts, ethers.js"
72069219,SmartContracts - how to run function with &quot;Erc.json&quot; (javascript) (update),https://stackoverflow.com/questions/72069219/smartcontracts-how-to-run-function-with-erc-json-javascript-update,1,1,45,2022/4/30 22:10,"javascript, smartcontracts, web3js, erc20"
76128110,"test an onlyowner modifer function with &quot;to.be.revertedWith()&quot;,but it seems that it dosen&#39;t work",https://stackoverflow.com/questions/76128110/test-an-onlyowner-modifer-function-with-to-be-revertedwith-but-it-seems-that,0,1,45,2023/4/28 17:22,"javascript, testing"
77321690,Web3js Smart Contract interaction and Signing,https://stackoverflow.com/questions/77321690/web3js-smart-contract-interaction-and-signing,1,2,45,2023/10/19 15:16,"javascript, typescript, smartcontracts, web3js"
77020205,How to initialize WebGL2 Context with OffscreenCanvas in Webassembly with emscripten,https://stackoverflow.com/questions/77020205/how-to-initialize-webgl2-context-with-offscreencanvas-in-webassembly-with-emscri,1,0,45,2023/9/1 10:37,"javascript, webassembly, emscripten"
56740406,How to select Xml Data with Javascript,https://stackoverflow.com/questions/56740406/how-to-select-xml-data-with-javascript,0,1,45,2019/6/25 0:11,"javascript, xml"
74903398,nodejs multiple instances (AWS load balancer) duplicated WS listeners,https://stackoverflow.com/questions/74903398/nodejs-multiple-instances-aws-load-balancer-duplicated-ws-listeners,1,0,45,2022/12/24 3:35,"node.js, websocket, redis, amazon-elb, ethers.js"
74574791,[tag]ERROR [tag]Image Error loading &lt;graphics/Untitled.mkv&gt; the video plays without problem but I want to get rid of to error I am receiveing. How?,https://stackoverflow.com/questions/74574791/tagerror-tagimage-error-loading-graphics-untitled-mkv-the-video-plays-with,1,0,45,2022/11/25 23:17,"python, image, video, kivy"
60921524,"Pandas How to iteratively fill the new column with the indices of a particular condition (i.e., in the order the condition is being met)",https://stackoverflow.com/questions/60921524/pandas-how-to-iteratively-fill-the-new-column-with-the-indices-of-a-particular-c,0,0,45,2020/3/30 6:27,"python-3.x, pandas, slice"
54554469,R Download data from the internet in multiple dataframes,https://stackoverflow.com/questions/54554469/r-download-data-from-the-internet-in-multiple-dataframes,0,1,45,2019/2/6 21:11,r
75402410,&quot;VM Exception while processing transaction: revert Certificate with given id already exists&quot;,https://stackoverflow.com/questions/75402410/vm-exception-while-processing-transaction-revert-certificate-with-given-id-alr,0,0,45,2023/2/10 1:36,"reactjs, solidity, abi, remix, ganache"
77118732,Using Redis in Blazor WASM App Not working as expeted,https://stackoverflow.com/questions/77118732/using-redis-in-blazor-wasm-app-not-working-as-expeted,0,0,45,2023/9/17 0:52,"redis, blazor, blazor-webassembly, stackexchange.redis"
35961596,rspec model test failing,https://stackoverflow.com/questions/35961596/rspec-model-test-failing,0,1,45,2016/3/13 2:25,"ruby-on-rails, ruby, rspec"
76685031,How to resize the canvas using three-d in Rust?,https://stackoverflow.com/questions/76685031/how-to-resize-the-canvas-using-three-d-in-rust,1,0,45,2023/7/14 13:54,"rust, 3d, webassembly"
74545661,ERROR: [ resim publish wasm error] : thread &#39;main&#39; panicked at &#39;Failed to instantiate WASM module: Instantiation(&quot;Function signature does not match&quot;),https://stackoverflow.com/questions/74545661/error-resim-publish-wasm-error-thread-main-panicked-at-failed-to-instan,0,1,45,2022/11/23 18:55,scrypto
76346547,Failed transaction due to Internal JSON-RPC,https://stackoverflow.com/questions/76346547/failed-transaction-due-to-internal-json-rpc,0,0,45,2023/5/27 18:54,solidity
65040742,Typecript error: invalid format: Integer too large,https://stackoverflow.com/questions/65040742/typecript-error-invalid-format-integer-too-large,0,1,45,2020/11/28 0:34,"typescript, blockchain, smartcontracts"
77168994,When sending a transaction using web3 I recive EIP1559FeeMarketTransaction.fillFromResult error,https://stackoverflow.com/questions/77168994/when-sending-a-transaction-using-web3-i-recive-eip1559feemarkettransaction-fillf,0,0,45,2023/9/25 5:22,"web3js, truffle, metamask, ganache"
76942754,WebAssembly speed in different languages,https://stackoverflow.com/questions/76942754/webassembly-speed-in-different-languages,0,1,45,2023/8/21 14:14,webassembly
74854927,Is it possible to set custom headers on CodeSandbox?,https://stackoverflow.com/questions/74854927/is-it-possible-to-set-custom-headers-on-codesandbox,0,1,45,2022/12/20 3:01,"webassembly, codesandbox, ffmpeg-wasm"
77171607,How to send http request to a server on host inside wasm plugin of envoy?,https://stackoverflow.com/questions/77171607/how-to-send-http-request-to-a-server-on-host-inside-wasm-plugin-of-envoy,0,1,45,2023/9/25 17:53,"webassembly, envoyproxy"
76795396,Getting an invalid type error during contract instantiation on the Archway network,https://stackoverflow.com/questions/76795396/getting-an-invalid-type-error-during-contract-instantiation-on-the-archway-netwo,2,1,44,2023/7/30 4:41,"archway-network, cosmwasm"
73980509,How do I make a smart contract call a function of another smart contract that requires payment?,https://stackoverflow.com/questions/73980509/how-do-i-make-a-smart-contract-call-a-function-of-another-smart-contract-that-re,0,1,44,2022/10/7 6:13,"blockchain, ethereum, solidity"
71928701,Finding all obligations in spl-token-lending program,https://stackoverflow.com/questions/71928701/finding-all-obligations-in-spl-token-lending-program,-1,1,44,2022/4/20 1:05,"blockchain, solana"
